CustomerID,Age,City,MonthsAsCustomer,AvgMonthlySpend,AvgItemsPerVisit,PreferredCategory,Churned
3347,34,Bengaluru,33,4194.39,39,Groceries,0
3348,41,Kolkata,7,500.0,19,Apparel,1
3349,27,Delhi,66,3762.51,36,Home Goods,0
3350,28,Bengaluru,35,3335.06,14,Electronics,0
3351,48,Mumbai,59,5159.05,12,Home Goods,0
3352,55,Bengaluru,29,1535.16,10,Electronics,1
3353,51,Delhi,72,5752.85,19,Home Goods,0
3354,21,Bengaluru,16,4550.79,9,Electronics,1
3355,64,Kolkata,34,6173.09,21,Groceries,0
3356,47,Bengaluru,18,6749.1,13,Apparel,0
3357,41,Thane,83,6147.65,32,Home Goods,0
3358,49,Mumbai,74,5072.67,15,Groceries,0
3359,31,Thane,42,2489.85,24,Home Goods,0
3360,37,Kolkata,32,1809.29,23,Electronics,0
3361,20,Mumbai,61,4284.04,13,Electronics,0
3362,59,Bengaluru,22,2736.6,35,Home Goods,1
3363,33,Mumbai,24,3566.58,17,Groceries,0
3364,30,Delhi,6,1389.56,32,Home Goods,1
3365,50,Kolkata,74,4633.51,19,Electronics,0
3366,31,Thane,78,4305.84,35,Home Goods,0
3367,64,Mumbai,46,4360.44,5,Apparel,0
3368,20,Thane,59,4370.66,7,Groceries,0
3369,48,Kolkata,69,4989.26,14,Electronics,0
3370,35,Mumbai,25,2273.57,36,Apparel,1
3371,32,Bengaluru,42,2678.57,12,Electronics,0
3372,21,Mumbai,34,2120.09,24,Apparel,0
3373,30,Mumbai,8,3070.42,30,Home Goods,1
3374,25,Kolkata,31,1879.98,7,Home Goods,0
3375,24,Kolkata,74,3455.36,35,Electronics,0
3376,36,Thane,14,3630.6,8,Home Goods,1
3377,41,Kolkata,33,2416.37,34,Apparel,0
3378,20,Kolkata,38,3163.29,23,Apparel,0
3379,52,Kolkata,26,4325.69,19,Apparel,0
3380,38,Kolkata,17,4372.64,31,Electronics,1
3381,53,Kolkata,64,1658.71,23,Electronics,0
3382,39,Kolkata,83,2257.49,25,Apparel,0
3383,44,Mumbai,40,4383.33,24,Home Goods,0
3384,43,Mumbai,29,2239.34,17,Apparel,0
3385,42,Bengaluru,70,5755.06,7,Apparel,0
3386,35,Delhi,80,1883.81,12,Apparel,0
3387,29,Delhi,43,2677.13,9,Apparel,0
3388,42,Bengaluru,49,4700.8,32,Apparel,0
3389,26,Bengaluru,23,1272.84,35,Home Goods,1
3390,20,Delhi,31,2211.45,24,Home Goods,0
3391,20,Delhi,56,2902.65,16,Home Goods,0
3392,49,Mumbai,20,4089.06,6,Home Goods,1
3393,60,Delhi,45,1615.83,16,Apparel,0
3394,33,Kolkata,18,3729.03,16,Apparel,1
3395,47,Kolkata,63,733.06,28,Home Goods,0
3396,21,Bengaluru,65,4765.96,36,Groceries,0
3397,29,Delhi,50,6213.63,8,Home Goods,0
3398,55,Bengaluru,23,714.05,35,Electronics,1
3399,49,Bengaluru,26,5464.34,13,Groceries,0
3400,51,Delhi,18,3427.98,17,Electronics,1
3401,22,Bengaluru,66,4282.34,5,Electronics,0
3402,45,Thane,69,2434.07,9,Electronics,0
3403,33,Thane,38,2582.08,14,Electronics,0
3404,40,Thane,24,3630.09,6,Home Goods,0
3405,37,Delhi,72,4241.67,12,Electronics,0
3406,19,Delhi,55,3050.38,36,Electronics,0
3407,45,Thane,56,5918.77,11,Electronics,0
3408,22,Delhi,20,5010.95,8,Electronics,0
3409,26,Delhi,57,3475.99,13,Electronics,0
3410,34,Kolkata,6,1748.24,9,Apparel,1
3411,55,Bengaluru,52,3066.21,21,Apparel,0
3412,32,Kolkata,39,3990.19,14,Electronics,0
3413,35,Kolkata,36,2332.6,25,Home Goods,0
3414,63,Mumbai,24,3510.6,18,Apparel,0
3415,49,Delhi,30,6489.36,26,Groceries,0
3416,46,Mumbai,83,2045.06,18,Home Goods,0
3417,31,Bengaluru,80,3160.08,9,Apparel,0
3418,27,Thane,68,4544.19,27,Apparel,0
3419,41,Kolkata,67,2635.65,31,Home Goods,0
3420,30,Kolkata,67,4247.9,37,Home Goods,0
3421,26,Thane,56,4826.48,39,Apparel,0
3422,41,Bengaluru,59,3087.17,38,Home Goods,0
3423,57,Bengaluru,35,2947.54,32,Groceries,0
3424,53,Thane,81,2471.52,16,Electronics,0
3425,53,Bengaluru,30,3736.61,24,Groceries,0
3426,26,Bengaluru,69,3219.99,29,Home Goods,0
3427,30,Kolkata,36,3334.78,14,Home Goods,0
3428,23,Thane,21,3998.84,32,Groceries,0
3429,36,Mumbai,8,5310.02,15,Electronics,1
3430,53,Kolkata,62,4229.51,33,Home Goods,0
3431,47,Bengaluru,36,2898.97,28,Home Goods,0
3432,45,Thane,10,1707.51,36,Electronics,1
3433,38,Mumbai,66,2494.24,17,Groceries,0
3434,28,Kolkata,14,2625.73,34,Home Goods,1
3435,44,Bengaluru,34,5230.5,23,Apparel,0
3436,52,Delhi,79,4601.3,23,Electronics,0
3437,23,Bengaluru,38,4399.39,8,Electronics,0
3438,25,Mumbai,37,1521.76,22,Apparel,0
3439,37,Bengaluru,54,2157.4,9,Groceries,0
3440,21,Thane,55,2431.82,15,Electronics,0
3441,23,Delhi,71,2904.88,15,Electronics,0
3442,24,Kolkata,67,3792.27,29,Apparel,0
3443,45,Bengaluru,77,2917.79,31,Electronics,0
3444,59,Thane,16,4665.59,9,Home Goods,1
3445,62,Mumbai,9,3819.85,30,Home Goods,1
3446,56,Mumbai,37,1836.41,26,Home Goods,0
3447,42,Delhi,39,3920.99,23,Home Goods,0
3448,40,Bengaluru,35,2931.82,36,Groceries,0
3449,32,Delhi,60,3844.76,31,Groceries,0
3450,43,Thane,11,2667.57,5,Electronics,1
3451,31,Delhi,31,4194.76,10,Apparel,0
3452,36,Mumbai,7,5317.57,15,Apparel,1
3453,64,Delhi,65,1288.68,13,Apparel,0
3454,43,Mumbai,55,2859.85,13,Groceries,0
3455,62,Thane,38,4518.05,10,Home Goods,0
3456,27,Bengaluru,38,3016.66,28,Groceries,0
3457,23,Thane,43,3507.0,30,Apparel,0
3458,57,Thane,76,2935.02,32,Groceries,0
3459,49,Delhi,48,4863.98,20,Electronics,0
3460,29,Thane,8,3450.53,22,Groceries,1
3461,22,Delhi,52,4892.05,15,Apparel,0
3462,19,Delhi,83,2778.74,25,Groceries,0
3463,55,Kolkata,28,3874.07,36,Home Goods,0
3464,49,Delhi,7,2459.01,11,Electronics,1
3465,64,Mumbai,13,2152.68,7,Home Goods,1
3466,21,Bengaluru,44,4671.24,13,Electronics,0
3467,50,Bengaluru,38,3707.07,22,Home Goods,0
3468,54,Thane,25,3170.79,25,Home Goods,0
3469,52,Bengaluru,29,3822.72,13,Groceries,0
3470,56,Mumbai,42,6977.67,17,Electronics,0
3471,28,Bengaluru,36,4931.49,14,Apparel,0
3472,19,Mumbai,21,2984.53,32,Groceries,1
3473,45,Bengaluru,54,3689.26,17,Apparel,0
3474,57,Thane,33,3553.15,34,Electronics,0
3475,20,Delhi,81,5895.45,11,Home Goods,0
3476,27,Thane,73,3025.75,28,Electronics,0
3477,44,Delhi,23,3441.82,19,Home Goods,0
3478,22,Mumbai,13,1107.76,7,Apparel,1
3479,32,Mumbai,26,1951.49,31,Home Goods,1
3480,22,Thane,31,3384.48,8,Apparel,0
3481,21,Thane,6,4166.78,19,Apparel,1
3482,47,Mumbai,55,2439.83,15,Electronics,0
3483,21,Delhi,68,2479.16,36,Electronics,0
3484,45,Delhi,50,4548.27,29,Electronics,0
3485,52,Thane,46,4247.41,10,Electronics,0
3486,38,Bengaluru,33,2276.02,23,Electronics,0
3487,39,Mumbai,77,5360.83,22,Electronics,0
3488,30,Delhi,38,3165.7,38,Groceries,0
3489,61,Kolkata,36,4895.43,26,Apparel,0
3490,31,Delhi,83,5342.48,27,Home Goods,0
3491,42,Kolkata,49,1543.91,11,Groceries,0
3492,51,Mumbai,66,4128.93,37,Electronics,0
3493,62,Delhi,52,3588.12,12,Apparel,0
3494,55,Kolkata,24,3305.21,9,Apparel,0
3495,51,Bengaluru,57,3397.45,16,Home Goods,0
3496,39,Bengaluru,52,4017.08,31,Apparel,0
3497,19,Delhi,38,2281.25,20,Electronics,0
3498,28,Kolkata,20,6255.18,17,Home Goods,0
3499,52,Delhi,66,4866.15,28,Apparel,0
3500,25,Delhi,58,3212.09,24,Home Goods,0
3501,47,Thane,35,3536.67,37,Groceries,0
3502,53,Delhi,49,2780.56,36,Groceries,0
3503,57,Bengaluru,24,4159.67,26,Electronics,0
3504,29,Thane,16,2888.63,32,Groceries,1
3505,19,Mumbai,28,1376.66,17,Home Goods,1
3506,34,Kolkata,65,1031.35,34,Groceries,0
3507,59,Kolkata,59,4507.73,31,Electronics,0
3508,41,Delhi,61,3579.66,39,Groceries,0
3509,49,Thane,62,5216.15,29,Apparel,0
3510,38,Kolkata,9,6228.48,30,Home Goods,1
3511,34,Thane,42,2793.77,7,Electronics,0
3512,35,Kolkata,15,6679.01,15,Electronics,1
3513,20,Kolkata,31,4602.22,33,Apparel,0
3514,34,Thane,76,2389.15,36,Electronics,0
3515,41,Kolkata,44,3111.92,7,Apparel,0
3516,58,Mumbai,27,3018.96,10,Groceries,0
3517,37,Kolkata,56,3714.36,6,Electronics,0
3518,53,Thane,70,3621.26,15,Home Goods,0
3519,48,Thane,51,4732.19,24,Electronics,0
3520,55,Bengaluru,75,3720.23,22,Apparel,0
3521,63,Bengaluru,83,3785.75,10,Groceries,0
3522,26,Kolkata,59,4562.6,19,Electronics,0
3523,32,Kolkata,9,4829.99,8,Electronics,1
3524,40,Kolkata,76,1140.81,8,Home Goods,0
3525,50,Mumbai,6,1277.32,16,Groceries,1
3526,51,Delhi,31,4398.84,16,Groceries,0
3527,34,Bengaluru,44,500.0,7,Home Goods,1
3528,42,Thane,63,7149.0,29,Electronics,0
3529,53,Mumbai,35,5902.04,9,Groceries,0
3530,38,Kolkata,39,4167.81,9,Electronics,0
3531,41,Thane,62,3493.68,28,Home Goods,0
3532,39,Bengaluru,46,4834.3,34,Groceries,0
3533,25,Thane,42,4048.75,26,Home Goods,0
3534,51,Kolkata,35,500.0,23,Apparel,1
3535,38,Bengaluru,32,4027.49,10,Home Goods,0
3536,24,Mumbai,41,5279.84,38,Electronics,0
3537,64,Delhi,73,824.33,12,Electronics,0
3538,64,Thane,58,4244.26,17,Apparel,0
3539,19,Delhi,40,4348.75,39,Apparel,0
3540,18,Kolkata,42,3966.55,30,Apparel,0
3541,53,Kolkata,32,1702.28,27,Apparel,1
3542,37,Mumbai,27,3576.78,15,Groceries,0
3543,64,Kolkata,10,5117.52,20,Home Goods,1
3544,46,Thane,78,2286.61,22,Electronics,0
3545,29,Mumbai,23,1654.97,26,Electronics,1
3546,52,Delhi,65,4378.1,19,Electronics,0
3547,58,Bengaluru,60,2188.23,8,Groceries,0
3548,21,Bengaluru,30,3067.29,21,Electronics,0
3549,51,Bengaluru,62,2556.45,32,Home Goods,0
3550,62,Mumbai,34,4320.17,11,Apparel,0
3551,58,Mumbai,9,2183.67,6,Electronics,1
3552,42,Delhi,28,3903.06,8,Apparel,0
3553,44,Mumbai,46,5070.06,11,Apparel,0
3554,25,Thane,82,5199.41,31,Home Goods,0
3555,32,Kolkata,43,5694.18,19,Groceries,0
3556,24,Mumbai,31,3265.38,33,Home Goods,0
3557,48,Kolkata,37,4052.87,17,Home Goods,0
3558,28,Kolkata,40,3115.76,5,Home Goods,0
3559,43,Thane,47,4369.2,25,Groceries,0
3560,32,Mumbai,72,3412.34,27,Home Goods,0
3561,39,Kolkata,26,3433.97,34,Electronics,0
3562,52,Bengaluru,79,3213.51,39,Groceries,0
3563,36,Thane,49,6028.78,35,Apparel,0
3564,56,Mumbai,32,2441.77,19,Groceries,0
3565,58,Mumbai,38,6966.04,5,Apparel,0
3566,42,Kolkata,21,1632.38,9,Electronics,1
3567,35,Thane,45,3659.51,16,Apparel,0
3568,37,Bengaluru,45,2845.23,25,Groceries,0
3569,28,Delhi,64,3146.08,32,Groceries,0
3570,52,Kolkata,71,2502.78,31,Home Goods,0
3571,31,Delhi,28,4567.69,37,Groceries,0
3572,59,Delhi,7,4413.52,36,Apparel,1
3573,40,Mumbai,45,4102.09,18,Home Goods,0
3574,31,Delhi,8,4045.53,15,Groceries,1
3575,32,Kolkata,51,3231.82,26,Apparel,0
3576,18,Thane,17,7029.41,9,Home Goods,0
3577,60,Thane,25,2108.66,13,Electronics,1
3578,56,Bengaluru,26,5220.48,9,Home Goods,0
3579,57,Thane,71,4182.87,17,Home Goods,0
3580,59,Mumbai,15,3691.87,30,Electronics,1
3581,31,Mumbai,37,3776.95,32,Home Goods,0
3582,62,Mumbai,36,1842.75,22,Groceries,0
3583,47,Mumbai,82,4652.46,26,Groceries,0
3584,60,Kolkata,29,2786.57,29,Home Goods,0
3585,40,Delhi,9,500.0,21,Home Goods,1
3586,35,Kolkata,29,4759.6,16,Apparel,0
3587,25,Mumbai,16,3436.38,35,Groceries,1
3588,33,Delhi,26,4738.5,28,Home Goods,0
3589,56,Delhi,39,1777.49,39,Groceries,0
3590,38,Bengaluru,35,3499.53,11,Electronics,0
3591,43,Bengaluru,64,4666.22,28,Electronics,0
3592,55,Thane,21,4490.44,39,Electronics,0
3593,19,Bengaluru,70,4425.95,21,Apparel,0
3594,49,Thane,51,1783.44,35,Home Goods,0
3595,35,Thane,64,5617.07,28,Electronics,0
3596,18,Kolkata,64,5479.39,37,Electronics,0
3597,36,Mumbai,79,3362.12,32,Home Goods,0
3598,29,Delhi,28,2115.72,15,Apparel,1
3599,31,Bengaluru,78,4210.44,37,Home Goods,0
3600,25,Delhi,21,5467.61,22,Groceries,0
3601,49,Kolkata,57,3042.64,26,Apparel,0
3602,50,Kolkata,83,4555.95,24,Home Goods,0
3603,35,Bengaluru,13,3522.35,17,Electronics,1
3604,18,Mumbai,62,2426.87,17,Electronics,0
3605,39,Thane,71,2554.45,12,Apparel,0
3606,19,Mumbai,83,3409.72,9,Electronics,0
3607,50,Bengaluru,82,2557.04,15,Home Goods,0
3608,27,Mumbai,36,2336.15,18,Electronics,0
3609,43,Bengaluru,61,5429.04,23,Electronics,0
3610,27,Bengaluru,11,2756.51,14,Groceries,1
3611,27,Thane,78,4084.25,18,Electronics,0
3612,42,Mumbai,35,1486.06,14,Apparel,1
3613,49,Delhi,26,3283.73,36,Home Goods,0
3614,59,Thane,35,3849.34,5,Groceries,0
3615,45,Delhi,31,3003.55,5,Electronics,0
3616,20,Kolkata,59,5662.99,32,Groceries,0
3617,49,Delhi,80,500.0,27,Electronics,1
3618,21,Thane,74,3840.34,18,Apparel,0
3619,63,Thane,76,2070.76,22,Groceries,0
3620,53,Bengaluru,43,4062.0,29,Electronics,0
3621,45,Mumbai,47,3920.71,7,Groceries,0
3622,57,Bengaluru,8,2898.03,8,Electronics,1
3623,43,Kolkata,59,1697.35,18,Electronics,0
3624,25,Delhi,55,4626.86,5,Groceries,0
3625,50,Thane,46,3953.63,29,Apparel,0
3626,41,Bengaluru,81,4047.02,35,Electronics,0
3627,29,Delhi,9,500.0,5,Home Goods,1
3628,52,Delhi,79,1908.01,13,Home Goods,0
3629,52,Thane,6,2869.79,14,Electronics,1
3630,57,Mumbai,21,1215.91,17,Apparel,1
3631,37,Bengaluru,40,4199.36,6,Electronics,0
3632,21,Bengaluru,70,4196.0,17,Groceries,0
3633,18,Kolkata,63,2915.92,15,Groceries,0
3634,56,Delhi,6,3180.13,8,Electronics,1
3635,52,Mumbai,16,4552.61,32,Electronics,1
3636,36,Bengaluru,12,500.0,20,Groceries,1
3637,25,Thane,11,6598.94,39,Apparel,1
3638,35,Thane,83,2874.1,26,Home Goods,0
3639,35,Delhi,50,4708.28,33,Groceries,0
3640,40,Kolkata,19,3983.1,22,Groceries,1
3641,48,Mumbai,73,3807.44,24,Home Goods,0
3642,44,Thane,78,2460.27,27,Groceries,0
3643,35,Mumbai,23,2706.68,35,Apparel,1
3644,57,Delhi,25,4740.65,26,Groceries,0
3645,33,Thane,71,5787.55,18,Home Goods,0
3646,58,Kolkata,53,5554.37,9,Groceries,0
3647,20,Kolkata,48,2323.62,8,Electronics,0
3648,57,Mumbai,77,3888.04,13,Apparel,0
3649,41,Bengaluru,73,2114.76,35,Groceries,0
3650,40,Mumbai,80,3744.8,9,Electronics,0
3651,30,Bengaluru,56,873.21,16,Apparel,0
3652,48,Thane,32,500.0,29,Groceries,1
3653,31,Mumbai,72,2930.31,29,Groceries,0
3654,18,Kolkata,27,1553.98,16,Electronics,1
3655,63,Bengaluru,16,4254.7,37,Groceries,1
3656,58,Delhi,28,5440.69,18,Apparel,0
3657,50,Thane,43,4131.1,12,Home Goods,0
3658,38,Delhi,83,1984.02,12,Electronics,0
3659,39,Delhi,22,2182.83,23,Apparel,1
3660,55,Delhi,62,2271.42,32,Apparel,0
3661,59,Delhi,10,3945.29,38,Home Goods,1
3662,50,Bengaluru,32,3523.7,5,Apparel,0
3663,29,Delhi,7,2764.04,15,Electronics,1
3664,25,Thane,56,573.96,21,Home Goods,1
3665,28,Bengaluru,45,4171.18,30,Home Goods,0
3666,37,Mumbai,50,3366.08,32,Electronics,0
3667,63,Mumbai,17,4166.94,27,Electronics,1
3668,35,Kolkata,82,2403.2,8,Electronics,0
3669,37,Mumbai,60,3141.98,9,Apparel,0
3670,18,Delhi,62,5310.56,23,Groceries,0
3671,49,Bengaluru,31,3032.54,28,Groceries,0
3672,62,Mumbai,23,2876.71,12,Groceries,1
3673,24,Delhi,50,6998.16,20,Electronics,0
3674,58,Mumbai,39,3800.2,11,Electronics,0
3675,19,Mumbai,65,5030.76,23,Apparel,0
3676,35,Delhi,39,2139.16,34,Apparel,0
3677,55,Thane,35,1698.42,7,Electronics,0
3678,50,Kolkata,63,3881.78,14,Apparel,0
3679,38,Kolkata,56,5644.15,29,Home Goods,0
3680,22,Delhi,79,4050.38,22,Electronics,0
3681,33,Delhi,63,4560.69,16,Groceries,0
3682,39,Kolkata,69,3525.25,15,Apparel,0
3683,40,Bengaluru,75,3680.23,18,Apparel,0
3684,35,Bengaluru,75,4128.83,10,Home Goods,0
3685,25,Mumbai,83,4935.87,26,Apparel,0
3686,25,Thane,57,2109.02,36,Electronics,0
3687,50,Mumbai,62,3893.23,10,Home Goods,0
3688,56,Mumbai,16,4987.56,38,Groceries,1
3689,36,Kolkata,10,2664.4,34,Groceries,1
3690,41,Thane,57,3890.91,36,Apparel,0
3691,23,Mumbai,37,4242.39,35,Home Goods,0
3692,27,Kolkata,45,4119.11,29,Groceries,0
3693,18,Bengaluru,68,2809.87,28,Groceries,0
3694,61,Kolkata,15,4706.33,32,Apparel,1
3695,40,Bengaluru,61,6311.21,16,Electronics,0
3696,26,Delhi,24,4169.94,8,Electronics,0
3697,49,Thane,73,3503.95,19,Electronics,0
3698,27,Bengaluru,72,500.0,7,Electronics,1
3699,20,Kolkata,15,5084.83,39,Electronics,1
3700,47,Kolkata,21,3529.9,32,Apparel,1
3701,42,Mumbai,45,4894.97,33,Apparel,0
3702,27,Delhi,69,2766.89,17,Home Goods,0
3703,63,Kolkata,39,3609.08,39,Home Goods,0
3704,55,Delhi,67,3846.66,31,Groceries,0
3705,27,Mumbai,10,2345.42,30,Electronics,1
3706,44,Kolkata,74,5791.79,24,Apparel,0
3707,27,Delhi,67,7047.5,19,Electronics,0
3708,62,Thane,43,4240.65,20,Home Goods,0
3709,45,Delhi,63,2602.17,15,Apparel,0
3710,60,Kolkata,29,3152.97,9,Home Goods,0
3711,53,Thane,22,2275.6,11,Home Goods,1
3712,24,Thane,70,2843.23,38,Apparel,0
3713,51,Bengaluru,40,2349.8,15,Apparel,0
3714,35,Kolkata,81,2519.13,26,Electronics,0
3715,45,Thane,58,3428.45,9,Home Goods,0
3716,29,Kolkata,8,3061.2,13,Apparel,1
3717,39,Mumbai,58,500.0,10,Apparel,1
3718,52,Delhi,21,4304.18,30,Apparel,0
3719,23,Thane,66,5631.85,18,Groceries,0
3720,41,Mumbai,51,1072.16,12,Groceries,0
3721,63,Bengaluru,44,4423.69,5,Home Goods,0
3722,52,Delhi,61,1860.42,16,Electronics,0
3723,40,Delhi,36,1854.28,22,Groceries,0
3724,19,Delhi,36,4482.25,11,Home Goods,0
3725,47,Kolkata,20,5632.16,16,Home Goods,0
3726,33,Delhi,7,1786.95,27,Home Goods,1
3727,20,Delhi,41,4136.54,12,Electronics,0
3728,61,Thane,40,5646.56,36,Groceries,0
3729,52,Thane,73,3797.32,34,Groceries,0
3730,40,Mumbai,69,2338.12,8,Home Goods,0
3731,55,Mumbai,7,4645.72,5,Apparel,1
3732,46,Bengaluru,71,3417.13,5,Electronics,0
3733,31,Kolkata,16,3567.54,35,Groceries,1
3734,49,Thane,53,7863.95,6,Home Goods,0
3735,60,Thane,66,3632.08,15,Apparel,0
3736,52,Delhi,51,4560.89,8,Electronics,0
3737,53,Delhi,41,4822.09,19,Groceries,0
3738,21,Delhi,10,2827.07,30,Groceries,1
3739,46,Bengaluru,33,2333.53,20,Home Goods,0
3740,40,Thane,57,4143.68,36,Electronics,0
3741,23,Mumbai,79,2749.61,6,Electronics,0
3742,50,Delhi,61,2363.54,25,Home Goods,0
3743,24,Kolkata,33,4052.54,5,Groceries,0
3744,47,Mumbai,33,1346.97,21,Home Goods,1
3745,44,Thane,49,2725.71,24,Groceries,0
3746,19,Kolkata,12,1227.47,29,Home Goods,1
3747,21,Thane,48,6420.11,33,Groceries,0
3748,39,Thane,71,2046.18,39,Apparel,0
3749,32,Delhi,81,3192.95,22,Electronics,0
3750,59,Kolkata,74,3113.63,18,Home Goods,0
3751,19,Delhi,22,6774.2,28,Groceries,0
3752,48,Thane,56,4726.17,13,Home Goods,0
3753,29,Bengaluru,74,1303.86,37,Apparel,0
3754,33,Bengaluru,73,3396.54,30,Home Goods,0
3755,44,Bengaluru,43,3459.21,20,Home Goods,0
3756,47,Kolkata,76,4034.6,8,Apparel,0
3757,30,Thane,48,2148.21,11,Home Goods,0
3758,33,Mumbai,83,4734.05,34,Groceries,0
3759,32,Delhi,41,3670.26,34,Home Goods,0
3760,36,Mumbai,65,2972.07,26,Home Goods,0
3761,41,Delhi,39,4492.92,13,Groceries,0
3762,60,Kolkata,65,3068.9,36,Apparel,0
3763,45,Delhi,20,4775.23,6,Groceries,0
3764,63,Delhi,47,5190.26,33,Home Goods,0
3765,59,Delhi,21,1930.47,26,Home Goods,1
3766,43,Kolkata,19,3900.12,5,Groceries,1
3767,55,Kolkata,11,3845.06,7,Apparel,1
3768,18,Thane,83,5032.55,23,Groceries,0
3769,63,Bengaluru,50,4301.51,17,Groceries,0
3770,43,Kolkata,79,4214.28,26,Groceries,0
3771,52,Bengaluru,69,2139.66,30,Electronics,0
3772,32,Delhi,45,3674.59,34,Home Goods,0
3773,34,Kolkata,28,2754.6,9,Groceries,0
3774,55,Delhi,10,1755.61,27,Groceries,1
3775,54,Thane,66,4689.61,5,Apparel,0
3776,62,Thane,74,1879.24,5,Home Goods,0
3777,21,Thane,79,5101.04,15,Apparel,0
3778,25,Bengaluru,83,3499.92,8,Apparel,0
3779,22,Delhi,55,500.0,17,Apparel,1
3780,55,Thane,74,1370.8,26,Home Goods,0
3781,27,Bengaluru,58,4942.74,16,Apparel,0
3782,53,Mumbai,32,4639.04,20,Electronics,0
3783,29,Bengaluru,33,2910.35,11,Apparel,0
3784,28,Delhi,10,3033.56,6,Home Goods,1
3785,24,Thane,44,1702.94,11,Apparel,0
3786,52,Bengaluru,37,2047.16,27,Groceries,0
3787,56,Kolkata,82,3948.53,20,Groceries,0
3788,57,Mumbai,26,4346.96,18,Electronics,0
3789,56,Thane,83,2532.17,37,Groceries,0
3790,31,Kolkata,74,5897.68,34,Groceries,0
3791,56,Bengaluru,69,2690.87,31,Groceries,0
3792,18,Mumbai,81,2636.37,10,Electronics,0
3793,54,Thane,14,3474.96,17,Groceries,1
3794,56,Delhi,78,3563.48,39,Apparel,0
3795,54,Mumbai,29,5083.17,9,Home Goods,0
3796,58,Delhi,21,7749.09,34,Electronics,0
3797,46,Thane,38,2910.46,34,Electronics,0
3798,44,Bengaluru,41,3548.59,5,Apparel,0
3799,56,Bengaluru,32,4562.71,17,Electronics,0
3800,61,Kolkata,51,6524.83,25,Groceries,0
3801,21,Bengaluru,74,2870.64,18,Home Goods,0
3802,44,Thane,82,2284.08,20,Electronics,0
3803,35,Mumbai,61,3220.72,19,Apparel,0
3804,58,Thane,40,2672.19,31,Home Goods,0
3805,21,Delhi,66,2732.49,35,Apparel,0
3806,25,Kolkata,83,4074.66,32,Electronics,0
3807,59,Bengaluru,42,3625.13,6,Groceries,0
3808,56,Delhi,46,3424.99,18,Apparel,0
3809,46,Mumbai,73,1877.68,20,Home Goods,0
3810,39,Bengaluru,43,3078.6,15,Groceries,0
3811,59,Bengaluru,76,6461.82,14,Groceries,0
3812,55,Kolkata,81,3918.8,36,Groceries,0
3813,59,Kolkata,18,2354.59,6,Home Goods,1
3814,58,Kolkata,17,4597.81,11,Electronics,1
3815,21,Bengaluru,71,3732.79,20,Electronics,0
3816,54,Bengaluru,18,3284.35,6,Home Goods,1
3817,35,Bengaluru,20,4370.42,35,Apparel,0
3818,61,Thane,26,7239.4,20,Groceries,0
3819,20,Kolkata,63,6342.36,21,Home Goods,0
3820,60,Mumbai,25,5276.65,22,Groceries,0
3821,50,Kolkata,45,5892.82,37,Home Goods,0
3822,20,Thane,26,1702.98,22,Home Goods,1
3823,41,Mumbai,61,1781.61,20,Home Goods,0
3824,53,Thane,16,4505.49,29,Apparel,1
3825,59,Mumbai,37,1567.15,17,Groceries,0
3826,24,Mumbai,9,3759.79,30,Home Goods,1
3827,20,Bengaluru,30,2558.73,30,Home Goods,0
3828,23,Delhi,52,2163.37,31,Apparel,0
3829,44,Delhi,6,4045.12,19,Apparel,1
3830,57,Bengaluru,20,2258.67,29,Home Goods,1
3831,46,Thane,15,5184.65,36,Home Goods,1
3832,24,Mumbai,11,3451.56,27,Electronics,1
3833,50,Mumbai,57,1186.11,19,Home Goods,0
3834,45,Kolkata,64,4658.07,18,Electronics,0
3835,64,Mumbai,77,2129.64,27,Electronics,0
3836,34,Thane,27,2261.49,20,Groceries,1
3837,39,Delhi,14,3397.13,35,Home Goods,1
3838,52,Mumbai,16,3930.94,12,Groceries,1
3839,29,Mumbai,39,3831.04,36,Apparel,0
3840,30,Mumbai,31,4946.84,16,Electronics,0
3841,34,Thane,14,1338.44,39,Apparel,1
3842,43,Mumbai,80,2121.28,28,Apparel,0
3843,62,Kolkata,50,3563.05,25,Electronics,0
3844,35,Kolkata,57,1908.28,11,Apparel,0
3845,49,Bengaluru,64,3104.8,6,Electronics,0
3846,39,Delhi,26,2247.25,29,Electronics,1
3847,59,Kolkata,51,1009.6,29,Home Goods,0
3848,64,Thane,6,2445.54,18,Apparel,1
3849,43,Bengaluru,33,3852.74,37,Groceries,0
3850,23,Mumbai,46,3132.3,29,Groceries,0
3851,25,Kolkata,35,3403.78,33,Apparel,0
3852,38,Kolkata,11,500.0,33,Groceries,1
3853,18,Kolkata,68,2478.53,36,Home Goods,0
3854,60,Mumbai,19,4852.14,37,Home Goods,0
3855,38,Bengaluru,76,4606.5,13,Apparel,0
3856,54,Kolkata,39,3540.41,35,Home Goods,0
3857,49,Thane,55,3223.02,14,Apparel,0
3858,28,Mumbai,22,2967.38,18,Electronics,1
3859,32,Thane,36,1224.65,19,Apparel,1
3860,48,Delhi,16,3111.6,15,Home Goods,1
3861,29,Mumbai,43,3880.87,30,Electronics,0
3862,40,Bengaluru,70,3425.02,35,Home Goods,0
3863,58,Mumbai,24,3289.34,31,Electronics,0
3864,54,Thane,62,5170.94,33,Home Goods,0
3865,56,Thane,55,3340.89,21,Home Goods,0
